SectionID,PersonID,LastName,FirstName,Phone,Email,EnrollmentStatus,TuitionAmount,Grade,TermID
10320,1885,Robinson,Lisa,555-774-1801,lrobinson61@loremail.com,EN,495,A,210
10333,1929,Flores,Ronda,555-348-4595,rflores87@loremail.com,EN,495,A,210
10315,632,Louie,Craig,555-354-5075,clouie11@loremail.com,EN,450,A,210
10315,1246,Johnson,Barry,555-028-4915,bjohnson60@loremail.com,EN,450,A,210
10310,51,Ferguson,Lisa,555-888-8441,lferguson60@loremail.com,EN,360,A,210
10314,141,Rodriguez,Gene,555-720-0714,grodriguez1@loremail.com,EN,375,A,210
10317,1889,Owens,Joseph,555-762-4620,jowens70@loremail.com,EN,495,A,210
10318,1427,Price,Rachell,555-692-8031,rprice29@loremail.com,EN,495,A,210
10319,1427,Price,Rachell,555-692-8031,rprice29@loremail.com,EN,495,A,210
10318,1381,Dunn,Christina,555-568-9365,cdunn11@loremail.com,EN,495,A,210
10319,1381,Dunn,Christina,555-568-9365,cdunn11@loremail.com,EN,495,A,210
10308,1930,Frink,Norma,555-962-2555,nfrink30@loremail.com,EN,495,A,210
10319,1428,Buchholz,Tracy,555-535-5031,tbuchholz2@loremail.com,EN,495,A,210
10318,1428,Buchholz,Tracy,555-535-5031,tbuchholz2@loremail.com,EN,495,A,210
10315,1143,Jordan,Cheryl,555-387-3199,cjordan73@loremail.com,EN,450,A,210
10318,1407,Martinez,Janet,555-124-2736,jmartinez96@loremail.com,EN,495,A,210
10323,367,Escobar,Dusty,555-023-9651,descobar73@loremail.com,EN,660,A,210
10317,1890,Pickett,Phillip,555-294-7682,ppickett61@loremail.com,EN,495,A,210
10308,1931,Taylor,Pedro,555-662-9672,ptaylor68@loremail.com,EN,495,A,210
10309,1799,Hazen,Richard,555-201-3711,rhazen96@loremail.com,EN,495,A,210
10318,1310,Byrd,Wendell,555-353-2166,wbyrd55@loremail.com,EN,495,B,210
10309,1639,Trotman,Larry,555-295-3417,ltrotman19@loremail.com,EN,495,A,210
10311,1062,Murray,Juan,555-680-5307,jmurray98@loremail.com,EN,495,A,210
10325,1250,Larsen,Cari,555-494-7030,clarsen65@loremail.com,EN,495,A,210
10326,1932,Salas,Kathryn,555-577-4406,ksalas75@loremail.com,EN,495,B,210
10326,1932,Salas,Kathryn,555-577-4406,ksalas75@loremail.com,EN,495,B,210
10307,1933,Stover,Virginia,555-981-4462,vstover79@loremail.com,EN,495,A,210
10320,1896,Miranda,Jeffrey,555-390-3694,jmiranda91@loremail.com,EN,495,A,210
10336,1934,Jones,Melinda,555-534-8988,mjones35@loremail.com,EN,495,A,210
10335,554,Alvarez,Robert,555-775-2551,ralvarez90@loremail.com,EN,0,A,210
10329,554,Alvarez,Robert,555-775-2551,ralvarez90@loremail.com,EN,375,A,210
10322,1935,Costa,Harold,555-422-1975,hcosta27@loremail.com,EN,495,A,210
10318,1714,Perez,Margaret,555-813-4155,mperez68@loremail.com,EN,495,A,210
10324,1714,Perez,Margaret,555-813-4155,mperez68@loremail.com,EN,375,A,210
10316,617,Connors,Lisa,555-383-1608,lconnors70@loremail.com,EN,375,A,210
10318,1225,Hudgens,Stephen,555-616-8035,shudgens79@loremail.com,EN,495,D,210
10325,537,Warner,Robert,555-870-4595,rwarner39@loremail.com,EN,495,A,210
10337,833,Basham,Robin,555-922-3160,rbasham65@loremail.com,EN,360,A,210
10337,1244,Sage,Timothy,555-758-7963,tsage50@loremail.com,EN,360,A,210
10337,419,Natale,Deborah,555-824-0364,dnatale65@loremail.com,EN,360,A,210
10337,524,Green,Sherry,555-663-0981,sgreen12@loremail.com,EN,360,A,210
10337,352,Johnston,Jim,555-801-8341,jjohnston46@loremail.com,EN,360,C,210
10337,205,James,Craig,555-343-4786,cjames97@loremail.com,EN,360,A,210
10308,1936,Salvador,Christa,555-764-0976,csalvador95@loremail.com,EN,495,A,210
10308,1937,Garner,Christopher,555-672-1411,cgarner33@loremail.com,EN,495,A,210
10333,1938,Powell,Thomas,555-000-2777,tpowell19@loremail.com,EN,495,A,210
10333,1939,Hall,John,555-423-4776,jhall33@loremail.com,EN,495,A,210
10335,1531,Cooper,Barbara,555-249-4621,bcooper47@loremail.com,EN,495,C,210
10336,1887,Briggs,Dino,555-097-0253,dbriggs62@loremail.com,EN,495,B,210
10312,1876,Gomez,Angela,555-816-5367,agomez82@loremail.com,EN,495,A,210
10312,1860,Miller,Jeffrey,555-260-2252,jmiller61@loremail.com,EN,495,A,210
10312,1860,Miller,Jeffrey,555-260-2252,jmiller61@loremail.com,EN,495,A,210
10310,826,Woods,Paul,555-455-1882,pwoods59@loremail.com,EN,360,A,210
10312,1915,Dang,Stevie,555-604-8200,sdang12@loremail.com,EN,495,A,210
10309,530,Peters,Didi,555-403-1089,dpeters70@loremail.com,EN,495,A,210
10313,530,Peters,Didi,555-403-1089,dpeters70@loremail.com,EN,375,A,210
10329,530,Peters,Didi,555-403-1089,dpeters70@loremail.com,EN,375,A,210
10326,1941,Herrera,Joseph,555-057-8352,jherrera4@loremail.com,EN,495,B,210
10314,1901,Kelly,Monica,555-908-2957,mkelly33@loremail.com,EN,375,A,210
10308,1942,Gee,Troy,555-944-4447,tgee57@loremail.com,EN,495,A,210
10326,1943,Purdy,Latonia,555-508-6868,lpurdy93@loremail.com,EN,495,A,210
10312,1944,Williams,Sherry,555-737-8084,swilliams65@loremail.com,EN,495,A,210
10312,1864,Smith,Malissa,555-508-8592,msmith72@loremail.com,EN,495,A,210
10326,1945,Hammock,Mark,555-766-8608,mhammock72@loremail.com,EN,495,A,210
10330,1382,Pope,Johnny,555-280-6716,jpope93@loremail.com,EN,375,A,210
10281,1592,Hayes,Thomas,555-400-4663,thayes42@loremail.com,EN,315,A,200
10311,303,Walls,Stephen,555-537-4422,swalls9@loremail.com,EN,495,A,210
10309,1946,Patch,Michelle,555-371-6279,mpatch61@loremail.com,EN,0,A,210
10308,1947,Kennedy,Shirley,555-583-1219,skennedy45@loremail.com,EN,495,A,210
10318,462,Wilson,Carolyn,555-497-4858,cwilson83@loremail.com,EN,495,B,210
10320,1948,Brookins,Richard,555-805-0417,rbrookins77@loremail.com,EN,495,A,210
10281,1949,Frank,Michelle,555-700-9568,mfrank73@loremail.com,EN,315,A,200
10326,1950,Murdock,Novella,555-791-7658,nmurdock43@loremail.com,EN,495,A,210
10317,1899,Garcia,Joanna,555-214-9099,jgarcia91@loremail.com,EN,495,A,210
10317,1894,Harrison,Daisy,555-662-7222,dharrison54@loremail.com,EN,495,A,210
10323,1951,Nelson,Waymon,555-098-9892,wnelson17@loremail.com,EN,660,A,210
10307,1725,Dean,Jesse,555-909-7184,jdean4@loremail.com,EN,495,A,210
10322,1952,Matthews,Diana,555-777-1784,dmatthews24@loremail.com,EN,495,A,210
10308,1953,Hayes,Samantha,555-714-6637,shayes76@loremail.com,EN,495,A,210
10333,563,Green,Derrick,555-425-8558,dgreen48@loremail.com,EN,495,A,210
10312,1954,Walker,Stacey,555-583-1448,swalker42@loremail.com,EN,495,A,210
10328,1378,Ozuna,Annemarie,555-380-3137,aozuna73@loremail.com,EN,495,A,210
10311,1955,Atkinson,Erin,555-471-6805,eatkinson78@loremail.com,EN,495,A,210
10322,1956,Marshall,Rebecca,555-502-1910,rmarshall32@loremail.com,EN,495,A,210
10322,1957,Cox,Jay,555-269-5771,jcox92@loremail.com,EN,495,A,210
10309,1652,Fisher,Marc,555-254-4523,mfisher58@loremail.com,EN,495,A,210
10311,1764,Torres,Tracy,555-700-6439,ttorres15@loremail.com,EN,495,B,210
10310,784,Ryan,Diane,555-477-8952,dryan72@loremail.com,EN,360,A,210
10327,1534,Roman,Paul,555-441-006,proman31@loremail.com,EN,495,B,210
10315,1627,Brown,Daryl,555-843-8179,dbrown96@loremail.com,EN,450,A,210
10314,1627,Brown,Daryl,555-843-8179,dbrown96@loremail.com,EN,375,A,210
10321,1627,Brown,Daryl,555-843-8179,dbrown96@loremail.com,EN,495,B,210
10329,521,Calvert,Georgia,555-498-4628,gcalvert43@loremail.com,EN,375,A,210
10315,1018,Aiken,Brandon,555-570-9622,baiken39@loremail.com,EN,450,A,210
10435,1906,Sharma,Kenny,555-765-1953,ksharma80@loremail.com,EN,495,A,250
10320,1749,Mccarthy,David,555-930-2138,dmccarthy83@loremail.com,EN,495,B,210
10314,1895,Cosme,Steven,555-877-1385,scosme24@loremail.com,EN,375,A,210
10321,411,Sandberg,Frank,555-528-9114,fsandberg19@loremail.com,EN,495,A,210
10317,1820,Hogan,Robert,555-542-0610,rhogan76@loremail.com,EN,495,A,210
10329,1790,Jensen,Tad,555-550-3388,tjensen28@loremail.com,EN,375,A,210
10309,1406,Alcantar,Gary,555-026-9077,galcantar27@loremail.com,EN,495,A,210
10309,1718,Morgan,Harold,555-925-6472,hmorgan13@loremail.com,EN,495,A,210
10309,1718,Morgan,Harold,555-925-6472,hmorgan13@loremail.com,EN,495,A,210
10327,1867,Chapman,David,555-878-9176,dchapman96@loremail.com,EN,495,A,210
10316,76,Hamilton,Juliann,555-050-3868,jhamilton72@loremail.com,EN,375,A,210
10328,755,Welch,Sean,555-683-3066,swelch68@loremail.com,EN,495,A,210
10332,952,Holton,Lori,555-811-7840,lholton99@loremail.com,EN,495,A,210
10325,755,Welch,Sean,555-683-3066,swelch68@loremail.com,EN,495,A,210
10318,1910,Anderson,Carolyn,555-170-4449,canderson99@loremail.com,EN,495,A,210
10336,1361,Sexton,Barbette,555-030-4887,bsexton41@loremail.com,EN,495,A,210
10329,1897,Franklin,Cindy,555-284-0595,cfranklin62@loremail.com,EN,375,A,210
10310,538,Rader,Michele,555-137-3030,mrader29@loremail.com,EN,360,A,210
10333,1959,Cooley,Michael,555-236-2288,mcooley24@loremail.com,EN,495,A,210
10317,1960,Young,Michelle,555-911-6911,myoung82@loremail.com,EN,495,A,210
10309,1812,Winkler,Cyrus,555-759-6979,cwinkler49@loremail.com,EN,495,A,210
10313,1812,Winkler,Cyrus,555-759-6979,cwinkler49@loremail.com,EN,375,A,210
10328,1561,Barnett,James,555-305-7867,jbarnett87@loremail.com,EN,495,A,210
10312,1875,Reed,James,555-338-7589,jreed8@loremail.com,EN,495,B,210
10320,1961,Stevens,David,555-782-9730,dstevens28@loremail.com,EN,495,A,210
10333,1962,Cooper,Darren,555-633-1721,dcooper23@loremail.com,EN,495,A,210
10314,1592,Hayes,Thomas,555-400-4663,thayes42@loremail.com,EN,375,A,210
10335,1592,Hayes,Thomas,555-400-4663,thayes42@loremail.com,EN,495,F,210
10311,1572,Hager,Nelson,555-277-2715,nhager31@loremail.com,EN,495,A,210
10319,1407,Martinez,Janet,555-124-2736,jmartinez96@loremail.com,EN,495,A,210
10314,122,Devries,Scott,555-216-9890,sdevries33@loremail.com,EN,375,B,210
10328,619,Chapman,Barry,555-747-7147,bchapman89@loremail.com,EN,495,A,210
10325,619,Chapman,Barry,555-747-7147,bchapman89@loremail.com,EN,495,A,210
10337,1022,Cortez,Normand,555-540-1365,ncortez39@loremail.com,EN,360,A,210
10313,1543,York,Terry,555-727-1299,tyork37@loremail.com,EN,375,A,210
10322,1963,Elder,Ronald,555-610-7473,relder13@loremail.com,EN,495,A,210
10325,21,Collins,Tamy,555-219-0018,tcollins33@loremail.com,EN,495,A,210
10326,1747,Myrick,Gordon,555-330-7878,gmyrick71@loremail.com,EN,495,B,210
10308,1964,Pena,Quinn,555-860-7121,qpena80@loremail.com,EN,495,A,210
10327,1965,Williams,Katrina,555-545-9806,kwilliams53@loremail.com,EN,495,A,210
10332,1636,Duncan,Jill,555-646-7653,jduncan91@loremail.com,EN,495,A,210
10327,1759,Crews,Gregory,555-131-8167,gcrews55@loremail.com,EN,495,A,210
10333,1966,Perkins,Keith,555-637-2282,kperkins99@loremail.com,EN,495,A,210
10324,1357,Guertin,Mark,555-619-5594,mguertin85@loremail.com,EN,375,B,210
10327,1865,Outlaw,Ann,555-561-7165,aoutlaw1@loremail.com,EN,495,A,210
10337,469,Weems,Lisa,555-597-6422,lweems17@loremail.com,EN,360,A,210
10325,1757,Bueno,John,555-280-1837,jbueno98@loremail.com,EN,495,A,210
10321,868,Castillo,Mark,555-371-0905,mcastillo88@loremail.com,EN,495,B,210
10327,1726,Horton,Penny,555-615-2336,phorton90@loremail.com,EN,495,A,210
10327,1726,Horton,Penny,555-615-2336,phorton90@loremail.com,EN,495,A,210
10321,466,Villa,Pamela,555-599-6681,pvilla56@loremail.com,EN,495,A,210
10322,1967,Reed,James,555-616-3476,jreed71@loremail.com,EN,495,A,210
10322,1967,Reed,James,555-616-3476,jreed71@loremail.com,EN,495,A,210
10320,1968,Osborne,Jennifer,555-407-0718,josborne23@loremail.com,EN,495,A,210
10319,1968,Osborne,Jennifer,555-407-0718,josborne23@loremail.com,EN,495,A,210
10327,1755,Brewer,Tracey,555-748-3318,tbrewer43@loremail.com,EN,495,A,210
10325,1000,Karr,Jerry,555-330-7253,jkarr20@loremail.com,DR,,,210
10317,1880,Mcconnell,Christopher,555-189-3343,cmcconnell89@loremail.com,EN,495,A,210
10313,1544,Hays,Dan,555-021-2967,dhays91@loremail.com,EN,375,A,210
10324,817,Ponder,Carl,555-118-0444,cponder30@loremail.com,EN,375,A,210
10327,1752,Dean,Eric,555-095-2282,edean61@loremail.com,EN,495,A,210
10326,1970,Newsome,Carl,555-917-6219,cnewsome59@loremail.com,EN,495,B,210
10330,583,Lee,Brandi,555-694-1848,blee62@loremail.com,EN,375,A,210
10330,880,Avery,Kimberly,555-651-1659,kavery43@loremail.com,EN,375,A,210
10313,1607,Wagner,Tammy,555-767-6626,twagner11@loremail.com,EN,375,A,210
10313,1607,Wagner,Tammy,555-767-6626,twagner11@loremail.com,EN,375,A,210
10332,1971,Barden,Kris,555-663-9661,kbarden44@loremail.com,EN,495,A,210
10315,348,Clark,Larry,555-946-6234,lclark68@loremail.com,EN,450,A,210
10326,1972,Peters,Dana,555-582-6373,dpeters99@loremail.com,EN,495,A,210
10326,1972,Peters,Dana,555-582-6373,dpeters99@loremail.com,EN,495,A,210
10335,1382,Pope,Johnny,555-280-6716,jpope93@loremail.com,EN,495,B,210
10323,1974,Rice,Steven,555-921-2202,srice88@loremail.com,EN,660,A,210
10320,1414,Acevedo,Marvin,555-152-2058,macevedo58@loremail.com,EN,495,B,210
10313,1827,Rivera,Patrick,555-461-8825,privera86@loremail.com,EN,375,A,210
10309,1827,Rivera,Patrick,555-461-8825,privera86@loremail.com,EN,495,A,210
10337,1334,Barrera,Vernell,555-605-6154,vbarrera91@loremail.com,EN,360,A,210
10330,39,Grimsley,Joseph,555-060-3039,jgrimsley46@loremail.com,EN,375,A,210
10317,1694,Parker,Gregory,555-592-0220,gparker11@loremail.com,EN,495,A,210
10327,1861,Holt,Daniel,555-351-3947,dholt51@loremail.com,EN,495,A,210
10320,66,Purnell,Ivonne,555-105-5219,ipurnell74@loremail.com,EN,495,A,210
10330,1872,Pantoja,Susan,555-020-6086,spantoja60@loremail.com,EN,375,A,210
10309,1823,Lopez,Rhonda,555-455-3155,rlopez46@loremail.com,EN,495,A,210
10323,607,Blackmon,Lisa,555-224-5739,lblackmon48@loremail.com,EN,660,A,210
10323,1796,Jones,Frank,555-505-3688,fjones49@loremail.com,EN,660,A,210
10307,1977,Runnels,Amy,555-299-8028,arunnels12@loremail.com,EN,495,A,210
10307,1978,Montgomery,Jeff,555-808-0808,jmontgomery23@loremail.com,EN,495,B,210
10312,1270,Reilly,Angie,555-313-7773,areilly42@loremail.com,EN,495,B,210
10316,1028,Galloway,Kelly,555-133-5769,kgalloway44@loremail.com,EN,375,A,210
10312,1480,Hurd,Marsha,555-937-9727,mhurd83@loremail.com,EN,495,A,210
10312,1480,Hurd,Marsha,555-937-9727,mhurd83@loremail.com,EN,495,A,210
10323,1980,Pizarro,Margaret,555-250-8498,mpizarro32@loremail.com,EN,660,A,210
10323,1602,Ruffin,Raymond,555-204-5952,rruffin21@loremail.com,EN,660,A,210
10308,1981,Hang,Thad,555-109-8081,thang17@loremail.com,EN,495,A,210
10310,1681,Sharp,Scarlette,555-774-9863,ssharp51@loremail.com,EN,360,B,210
10311,690,Gaddy,David,555-476-7048,dgaddy30@loremail.com,EN,495,A,210
10321,1751,Hines,Dawn,555-795-9338,dhines93@loremail.com,EN,495,A,210
10317,1985,Hernandez,Theresa,555-618-6777,thernandez84@loremail.com,EN,495,A,210
10316,1028,Galloway,Kelly,555-133-5769,kgalloway44@loremail.com,EN,375,A,210
10323,1987,Rose,Shannon,555-002-6401,srose69@loremail.com,EN,660,A,210
10323,1988,Centeno,Bernard,555-197-8522,bcenteno86@loremail.com,EN,660,A,210
10335,409,Thomas,Barbara,555-858-0835,bthomas11@loremail.com,EN,495,A,210
10330,409,Thomas,Barbara,555-858-0835,bthomas11@loremail.com,EN,375,A,210
10332,1989,Lyons,Russell,555-005-8118,rlyons17@loremail.com,EN,495,A,210
10317,1990,Massa,Chris,555-894-3147,cmassa15@loremail.com,EN,495,A,210
10316,228,Hall,Christie,555-846-7306,chall22@loremail.com,EN,375,A,210
10315,25,Boyd,Jenny,555-305-5123,jboyd65@loremail.com,EN,450,A,210
10332,555,Wilder,Darcy,555-111-0337,dwilder58@loremail.com,EN,495,A,210
10349,1859,Mccorkle,Keith,555-145-1477,kmccorkle66@loremail.com,EN,375,A,220
10353,1859,Mccorkle,Keith,555-145-1477,kmccorkle66@loremail.com,EN,495,A,220
10357,1799,Hazen,Richard,555-201-3711,rhazen96@loremail.com,EN,495,A,220
10363,1799,Hazen,Richard,555-201-3711,rhazen96@loremail.com,EN,375,A,220
10367,352,Johnston,Jim,555-801-8341,jjohnston46@loremail.com,EN,495,A,220
10358,1997,Baker,Angela,555-762-7278,abaker58@loremail.com,EN,495,A,220
10344,1796,Jones,Frank,555-505-3688,fjones49@loremail.com,EN,495,A,220
10356,1378,Ozuna,Annemarie,555-380-3137,aozuna73@loremail.com,EN,495,A,220
10366,1998,Chapa,Andrea,555-462-9144,achapa38@loremail.com,EN,495,A,220
10366,1939,Hall,John,555-423-4776,jhall33@loremail.com,EN,495,A,220
10345,1714,Perez,Margaret,555-813-4155,mperez68@loremail.com,EN,495,B,220
10355,617,Connors,Lisa,555-383-1608,lconnors70@loremail.com,EN,375,A,220
10367,524,Green,Sherry,555-663-0981,sgreen12@loremail.com,EN,495,A,220
10343,1583,Simonson,Brenda,555-132-5708,bsimonson30@loremail.com,EN,495,A,220
10350,1583,Simonson,Brenda,555-132-5708,bsimonson30@loremail.com,EN,495,A,220
10349,1627,Brown,Daryl,555-843-8179,dbrown96@loremail.com,EN,375,A,220
10352,1627,Brown,Daryl,555-843-8179,dbrown96@loremail.com,EN,495,A,220
10345,1225,Hudgens,Stephen,555-616-8035,shudgens79@loremail.com,EN,495,A,220
10345,1310,Byrd,Wendell,555-353-2166,wbyrd55@loremail.com,EN,495,A,220
10349,1749,Mccarthy,David,555-930-2138,dmccarthy83@loremail.com,EN,375,F,220
10345,1428,Buchholz,Tracy,555-535-5031,tbuchholz2@loremail.com,EN,495,A,220
10339,1428,Buchholz,Tracy,555-535-5031,tbuchholz2@loremail.com,EN,375,A,220
10343,1885,Robinson,Lisa,555-774-1801,lrobinson61@loremail.com,EN,495,A,220
10345,1381,Dunn,Christina,555-568-9365,cdunn11@loremail.com,EN,495,A,220
10339,1381,Dunn,Christina,555-568-9365,cdunn11@loremail.com,EN,375,A,220
10339,1427,Price,Rachell,555-692-8031,rprice29@loremail.com,EN,375,B,220
10339,1427,Price,Rachell,555-692-8031,rprice29@loremail.com,EN,375,B,220
10345,1427,Price,Rachell,555-692-8031,rprice29@loremail.com,EN,495,A,220
10355,632,Louie,Craig,555-354-5075,clouie11@loremail.com,EN,375,A,220
10348,1964,Pena,Quinn,555-860-7121,qpena80@loremail.com,EN,660,B,220
10351,1999,Whipple,Timothy,555-797-9208,twhipple76@loremail.com,EN,495,A,220
10339,1999,Whipple,Timothy,555-797-9208,twhipple76@loremail.com,EN,375,D,220
10350,1143,Jordan,Cheryl,555-387-3199,cjordan73@loremail.com,EN,495,A,220
10342,538,Rader,Michele,555-137-3030,mrader29@loremail.com,EN,360,A,220
10341,2000,Fox,Bonnie,555-858-0993,bfox59@loremail.com,EN,495,A,220
10357,1977,Runnels,Amy,555-299-8028,arunnels12@loremail.com,EN,495,A,220
10357,1978,Montgomery,Jeff,555-808-0808,jmontgomery23@loremail.com,EN,495,A,220
10368,2001,Martinez,John,555-776-1311,jmartinez5@loremail.com,EN,495,B,220
10354,2002,Freeman,Teri,555-193-7661,tfreeman93@loremail.com,EN,495,A,220
10353,2003,Emerick,Sarah,555-580-8071,semerick87@loremail.com,EN,495,A,220
10343,1588,Betancourt,Angela,555-039-6449,abetancourt0@loremail.com,EN,495,A,220
10340,1729,Nance,James,555-223-7154,jnance5@loremail.com,EN,495,A,220
10364,1606,Richardson,Abel,555-041-7049,arichardson2@loremail.com,EN,375,C,220
10365,1730,Johnson,John,555-099-0823,jjohnson41@loremail.com,EN,375,A,220
10364,1605,Reynolds,John,555-642-4723,jreynolds4@loremail.com,EN,375,B,220
10356,619,Chapman,Barry,555-747-7147,bchapman89@loremail.com,EN,495,A,220
10356,537,Warner,Robert,555-870-4595,rwarner39@loremail.com,EN,495,A,220
10364,974,Montes,Debra,555-149-3998,dmontes46@loremail.com,EN,375,A,220
10367,974,Montes,Debra,555-149-3998,dmontes46@loremail.com,EN,495,A,220
10364,554,Alvarez,Robert,555-775-2551,ralvarez90@loremail.com,EN,375,B,220
10367,554,Alvarez,Robert,555-775-2551,ralvarez90@loremail.com,EN,495,A,220
10364,409,Thomas,Barbara,555-858-0835,bthomas11@loremail.com,EN,375,A,220
10367,409,Thomas,Barbara,555-858-0835,bthomas11@loremail.com,EN,495,A,220
10357,1497,Franks,David,555-524-5623,dfranks20@loremail.com,EN,495,A,220
10358,1986,Tucker,Sheila,555-148-9019,stucker75@loremail.com,EN,495,A,220
10351,1920,Ross,Nicole,555-452-2801,nross68@loremail.com,EN,495,A,220
10351,1920,Ross,Nicole,555-452-2801,nross68@loremail.com,EN,495,A,220
10341,2004,Lee,Ashley,555-417-4436,alee73@loremail.com,EN,495,C,220
10358,1995,Ordonez,James,555-716-8868,jordonez64@loremail.com,EN,495,A,220
10363,410,Daniels,Ronald,555-534-2753,rdaniels35@loremail.com,EN,375,A,220
10356,1764,Torres,Tracy,555-700-6439,ttorres15@loremail.com,EN,495,B,220
10343,1652,Fisher,Marc,555-254-4523,mfisher58@loremail.com,EN,495,A,220
10343,1896,Miranda,Jeffrey,555-390-3694,jmiranda91@loremail.com,EN,495,A,220
10356,1062,Murray,Juan,555-680-5307,jmurray98@loremail.com,EN,495,A,220
10340,1880,Mcconnell,Christopher,555-189-3343,cmcconnell89@loremail.com,EN,495,A,220
10342,51,Ferguson,Lisa,555-888-8441,lferguson60@loremail.com,EN,360,A,220
10362,1934,Jones,Melinda,555-534-8988,mjones35@loremail.com,EN,495,A,220
10346,1934,Jones,Melinda,555-534-8988,mjones35@loremail.com,EN,360,A,220
10356,400,King,Staci,555-901-5000,sking59@loremail.com,EN,495,A,220
10345,1357,Guertin,Mark,555-619-5594,mguertin85@loremail.com,EN,495,A,220
10358,2006,Seal,Barbara,555-294-7830,bseal81@loremail.com,EN,495,B,220
10366,563,Green,Derrick,555-425-8558,dgreen48@loremail.com,EN,495,A,220
10369,205,James,Craig,555-343-4786,cjames97@loremail.com,EN,450,A,220
10350,1556,Green,Angela,555-088-3893,agreen22@loremail.com,EN,495,A,220
10341,2007,Dooley,David,555-655-8122,ddooley10@loremail.com,EN,495,A,220
10341,2008,Lowry,Roger,555-673-3868,rlowry37@loremail.com,EN,495,A,220
10358,2009,Westmoreland,Penny,555-407-8887,pwestmoreland30@loremail.com,EN,495,B,220
10358,2009,Westmoreland,Penny,555-407-8887,pwestmoreland30@loremail.com,EN,495,B,220
10350,462,Wilson,Carolyn,555-497-4858,cwilson83@loremail.com,EN,495,A,220
10340,1899,Garcia,Joanna,555-214-9099,jgarcia91@loremail.com,EN,495,A,220
10352,411,Sandberg,Frank,555-528-9114,fsandberg19@loremail.com,EN,495,A,220
10352,1000,Karr,Jerry,555-330-7253,jkarr20@loremail.com,DR,,,220
10343,1955,Atkinson,Erin,555-471-6805,eatkinson78@loremail.com,EN,495,A,220
10349,1955,Atkinson,Erin,555-471-6805,eatkinson78@loremail.com,EN,375,A,220
10363,1889,Owens,Joseph,555-762-4620,jowens70@loremail.com,EN,375,A,220
10366,2010,Watson,Darin,555-021-1528,dwatson0@loremail.com,EN,495,A,220
10341,2011,Roy,Mellisa,555-051-9509,mroy40@loremail.com,EN,495,B,220
10369,833,Basham,Robin,555-922-3160,rbasham65@loremail.com,EN,450,A,220
10363,521,Calvert,Georgia,555-498-4628,gcalvert43@loremail.com,EN,375,A,220
10363,194,Kelly,Gerald,555-650-1096,gkelly1@loremail.com,EN,375,A,220
10357,1382,Pope,Johnny,555-280-6716,jpope93@loremail.com,EN,495,A,220
10366,1966,Perkins,Keith,555-637-2282,kperkins99@loremail.com,EN,495,A,220
10366,1927,Chapman,Walter,555-653-5862,wchapman17@loremail.com,EN,495,A,220
10355,1360,Ponce,Gail,555-669-0482,gponce81@loremail.com,EN,375,A,220
10356,858,Mosher,Mark,555-214-4216,mmosher67@loremail.com,EN,495,A,220
10349,1714,Perez,Margaret,555-813-4155,mperez68@loremail.com,EN,375,A,220
10358,2012,Pope,Andrew,555-731-2285,apope76@loremail.com,EN,495,A,220
10367,1244,Sage,Timothy,555-758-7963,tsage50@loremail.com,EN,495,A,220
10362,1994,Sawyer,Dana,555-850-6115,dsawyer70@loremail.com,EN,495,A,220
10352,466,Villa,Pamela,555-599-6681,pvilla56@loremail.com,EN,495,A,220
10344,1887,Briggs,Dino,555-097-0253,dbriggs62@loremail.com,EN,495,A,220
10353,1894,Harrison,Daisy,555-662-7222,dharrison54@loremail.com,EN,495,A,220
10344,1879,Miller,Marie,555-421-3300,mmiller32@loremail.com,EN,0,A,220
10353,1993,Gresham,Robert,555-034-5719,rgresham8@loremail.com,EN,495,A,220
10350,571,Miller,Maryanne,555-204-8235,mmiller68@loremail.com,EN,495,A,220
10345,2013,Serna,Tammy,555-426-2366,tserna3@loremail.com,EN,495,A,220
10339,1407,Martinez,Janet,555-124-2736,jmartinez96@loremail.com,EN,375,B,220
10345,1407,Martinez,Janet,555-124-2736,jmartinez96@loremail.com,EN,495,A,220
10339,1755,Brewer,Tracey,555-748-3318,tbrewer43@loremail.com,EN,375,A,220
10356,1250,Larsen,Cari,555-494-7030,clarsen65@loremail.com,EN,495,A,220
10361,1378,Ozuna,Annemarie,555-380-3137,aozuna73@loremail.com,EN,495,A,220
10368,1781,Gayle,Jeffery,555-845-3761,jgayle86@loremail.com,EN,495,A,220
10341,2014,August,Melvin,555-651-4059,maugust67@loremail.com,EN,495,A,220
10368,2015,Lewis,David,555-073-8240,dlewis84@loremail.com,EN,495,A,220
10368,2016,Whitney,Holly,555-173-8167,hwhitney14@loremail.com,EN,495,A,220
10358,2018,Walker,Dennis,555-846-4530,dwalker84@loremail.com,EN,495,A,220
10358,2019,Hawkins,Steven,555-323-2064,shawkins48@loremail.com,EN,495,B,220
10349,2020,Rodriguez,Diann,555-649-1756,drodriguez46@loremail.com,EN,375,A,220
10348,367,Escobar,Dusty,555-023-9651,descobar73@loremail.com,EN,660,A,220
10362,367,Escobar,Dusty,555-023-9651,descobar73@loremail.com,EN,495,A,220
10358,2021,Yu,Sheri,555-120-0625,syu5@loremail.com,EN,495,A,220
10357,1243,Ross,Katherine,555-258-6555,kross2@loremail.com,EN,495,A,220
10362,1864,Smith,Malissa,555-508-8592,msmith72@loremail.com,EN,495,A,220
10343,1827,Rivera,Patrick,555-461-8825,privera86@loremail.com,EN,495,A,220
